0, 140
0, 92
1, 24
1, 128
1, 37
2, 138
2, 123
3, 82
3, 116
3, 54
3, 85
4, 76
5, 21
6, 145
6, 39
7, 90
8, 17
8, 113
9, 17
10, 55
11, 86
12, 122
13, 100
13, 96
13, 136
14, 144
14, 73
15, 139
16, 132
17, 111
18, 34
19, 82
20, 32
20, 54
21, 74
21, 50
21, 65
21, 67
21, 55
22, 46
22, 76
23, 26
24, 136
25, 88
25, 28
26, 81
27, 93
27, 130
28, 102
29, 37
30, 34
31, 68
33, 133
33, 53
33, 147
34, 86
34, 94
34, 129
35, 140
36, 54
36, 95
36, 94
38, 55
40, 88
41, 94
42, 105
42, 78
42, 103
42, 119
42, 88
43, 64
44, 143
45, 64
45, 62
45, 60
45, 143
45, 81
47, 146
48, 52
48, 99
49, 54
50, 114
51, 114
51, 93
52, 100
53, 115
54, 121
54, 88
54, 106
54, 113
55, 63
56, 139
57, 115
58, 94
59, 139
59, 129
61, 63
63, 138
63, 91
66, 77
66, 108
68, 146
68, 100
68, 93
69, 131
69, 73
70, 134
71, 143
72, 143
73, 88
73, 125
75, 132
75, 117
75, 93
76, 77
77, 93
79, 98
80, 143
80, 135
80, 90
83, 87
84, 99
87, 97
88, 109
89, 143
90, 97
90, 115
91, 124
92, 143
92, 94
94, 112
94, 99
98, 112
101, 145
103, 141
104, 115
107, 109
110, 138
113, 142
115, 137
118, 139
120, 145
122, 127
122, 140
126, 135
132, 145
134, 147
