0, 174
0, 118
1, 7
1, 115
2, 84
2, 124
2, 33
3, 114
4, 187
5, 78
5, 119
5, 192
5, 79
6, 172
6, 147
6, 118
6, 154
7, 29
8, 57
8, 187
9, 161
10, 123
11, 189
12, 42
12, 64
13, 123
13, 87
13, 155
13, 99
13, 126
14, 28
15, 150
15, 40
16, 120
17, 192
18, 26
19, 52
20, 156
21, 187
22, 134
23, 177
24, 187
25, 134
26, 163
26, 44
26, 187
26, 59
26, 67
26, 34
27, 180
28, 131
28, 140
28, 85
28, 40
28, 74
29, 114
29, 52
29, 50
29, 121
29, 106
29, 161
29, 94
30, 32
30, 187
31, 161
33, 177
33, 158
35, 165
35, 187
36, 114
37, 59
38, 71
38, 114
39, 90
41, 156
42, 70
42, 160
42, 123
43, 122
44, 89
45, 95
45, 159
46, 103
47, 103
47, 109
48, 90
49, 68
49, 156
51, 161
53, 180
53, 186
53, 128
53, 74
54, 81
55, 120
55, 177
56, 162
56, 100
56, 182
56, 103
56, 106
58, 179
59, 188
60, 107
60, 156
60, 157
61, 74
62, 180
62, 116
63, 89
64, 88
64, 187
65, 148
66, 177
67, 191
69, 125
72, 123
72, 149
73, 114
74, 81
74, 187
74, 113
75, 104
76, 181
77, 165
79, 156
80, 139
80, 134
81, 138
82, 100
83, 123
86, 177
89, 171
90, 189
90, 152
90, 161
90, 177
90, 166
90, 132
90, 136
90, 137
91, 180
92, 100
93, 187
95, 123
96, 130
97, 187
98, 100
101, 114
102, 149
104, 110
105, 123
108, 192
110, 177
111, 182
112, 114
113, 145
113, 127
113, 144
113, 125
114, 117
114, 167
114, 156
118, 137
122, 187
123, 176
129, 187
130, 177
133, 188
133, 178
134, 177
135, 161
140, 168
140, 170
141, 156
142, 156
143, 150
145, 184
146, 188
148, 187
149, 151
153, 156
156, 187
156, 190
161, 181
164, 180
169, 187
173, 187
175, 187
179, 187
183, 187
185, 187
