0, 231
0, 158
0, 221
0, 43
0, 236
0, 126
0, 231
0, 43
0, 43
0, 231
1, 215
1, 65
1, 53
2, 180
2, 221
2, 126
2, 231
3, 175
3, 215
3, 291
3, 67
3, 244
3, 286
4, 187
4, 200
4, 210
4, 49
5, 230
5, 43
5, 126
5, 126
5, 221
6, 128
6, 286
6, 53
6, 128
6, 215
6, 255
6, 65
6, 65
6, 253
6, 175
6, 65
6, 65
6, 184
7, 281
7, 180
7, 242
7, 138
8, 80
8, 9
8, 171
9, 171
9, 101
9, 138
9, 72
9, 105
9, 242
9, 46
9, 295
9, 80
9, 180
9, 242
9, 10
9, 126
9, 180
9, 208
9, 242
10, 46
10, 171
10, 46
10, 138
11, 17
11, 274
11, 290
11, 98
12, 163
12, 74
12, 282
12, 126
12, 221
12, 165
12, 130
12, 246
12, 172
12, 195
13, 242
13, 97
13, 80
14, 105
14, 180
14, 171
15, 256
15, 182
15, 221
16, 180
16, 231
16, 83
16, 208
16, 208
17, 274
17, 290
18, 235
18, 129
18, 286
18, 53
19, 65
19, 128
19, 40
19, 286
19, 53
19, 213
19, 53
19, 193
19, 65
19, 65
19, 266
19, 297
19, 128
19, 53
19, 106
19, 217
20, 246
20, 113
20, 74
20, 74
20, 258
20, 79
20, 221
20, 221
21, 136
21, 221
21, 124
22, 208
22, 191
22, 126
22, 134
23, 49
23, 49
23, 270
23, 164
24, 126
24, 130
24, 130
24, 246
24, 74
24, 165
24, 246
25, 74
25, 221
25, 212
26, 191
26, 171
26, 134
27, 78
27, 286
27, 215
28, 121
28, 171
28, 288
28, 180
29, 250
29, 225
29, 136
30, 243
30, 157
30, 74
30, 221
31, 208
31, 225
31, 171
31, 208
31, 180
31, 221
31, 225
31, 139
31, 136
31, 245
31, 126
31, 136
31, 245
32, 221
32, 246
32, 71
33, 171
33, 84
33, 76
33, 221
33, 260
33, 239
33, 180
33, 208
33, 126
33, 208
33, 208
33, 221
33, 34
33, 70
33, 180
33, 239
33, 208
33, 34
33, 153
33, 126
33, 208
33, 208
33, 169
33, 74
33, 126
33, 126
33, 208
33, 221
33, 180
33, 169
33, 180
33, 105
33, 126
33, 34
33, 221
34, 171
34, 70
34, 122
34, 171
34, 153
34, 221
34, 126
34, 208
34, 171
34, 238
34, 171
35, 156
35, 215
35, 45
35, 286
36, 74
36, 221
36, 246
37, 164
37, 73
37, 59
37, 49
37, 55
38, 140
38, 246
38, 74
38, 203
38, 182
39, 104
39, 50
39, 292
39, 104
40, 297
40, 106
41, 126
41, 231
41, 43
42, 230
42, 230
42, 159
42, 43
42, 221
42, 231
42, 43
42, 126
42, 43
42, 236
43, 221
43, 221
43, 126
43, 126
43, 159
43, 231
43, 180
43, 151
43, 126
43, 231
43, 221
43, 236
43, 169
43, 93
43, 230
43, 126
43, 221
43, 254
43, 126
43, 66
43, 221
43, 221
43, 221
43, 158
43, 151
43, 236
43, 208
43, 221
43, 103
43, 221
43, 236
43, 221
43, 201
44, 231
44, 169
44, 180
44, 223
44, 221
44, 208
45, 286
45, 244
45, 215
46, 208
46, 171
46, 101
46, 126
46, 138
46, 242
46, 171
46, 110
46, 261
46, 238
46, 126
46, 171
46, 242
46, 281
46, 110
46, 180
46, 72
46, 171
46, 171
46, 126
46, 180
47, 49
47, 173
47, 59
48, 248
48, 141
48, 74
48, 246
48, 221
49, 150
49, 209
49, 59
49, 275
49, 152
49, 59
49, 270
49, 262
49, 73
49, 73
49, 164
49, 262
49, 52
49, 173
49, 59
49, 59
49, 183
49, 74
49, 73
49, 183
49, 165
49, 74
49, 265
49, 73
49, 187
49, 59
49, 59
49, 59
49, 74
49, 200
49, 167
49, 187
49, 270
49, 55
49, 270
49, 74
49, 73
49, 59
49, 293
49, 187
49, 147
49, 74
49, 59
49, 127
49, 270
49, 210
49, 59
49, 73
49, 73
49, 73
49, 59
49, 246
49, 164
49, 73
49, 74
50, 272
50, 272
50, 164
50, 272
50, 292
50, 292
50, 104
50, 275
50, 187
51, 246
51, 74
51, 289
51, 205
52, 164
52, 127
52, 262
52, 150
52, 152
53, 57
53, 128
53, 57
53, 65
53, 129
53, 235
53, 175
53, 129
53, 284
53, 266
53, 284
53, 128
53, 297
53, 215
53, 215
53, 286
53, 297
53, 215
53, 106
53, 215
53, 217
53, 129
54, 121
54, 180
54, 221
