0, 457
0, 625
0, 294
0, 444
1, 89
1, 232
1, 582
1, 89
2, 33
2, 758
2, 246
2, 255
3, 692
3, 301
3, 299
3, 747
4, 624
4, 86
4, 445
4, 344
5, 678
5, 496
5, 341
5, 726
6, 395
6, 395
6, 257
6, 103
7, 64
7, 500
7, 64
7, 76
8, 503
8, 359
8, 182
8, 321
9, 240
9, 815
9, 815
9, 240
10, 234
10, 380
10, 380
10, 380
11, 699
11, 627
11, 699
11, 651
12, 160
12, 716
12, 716
12, 483
13, 376
13, 419
13, 513
13, 435
14, 470
14, 303
14, 303
14, 303
15, 563
15, 327
15, 383
15, 219
16, 290
16, 346
16, 290
16, 420
17, 551
17, 271
17, 271
17, 271
18, 79
18, 553
18, 280
18, 338
19, 761
19, 763
19, 761
19, 761
20, 298
20, 579
20, 788
20, 788
21, 294
21, 425
21, 425
21, 96
22, 201
22, 201
22, 149
22, 510
23, 619
23, 675
23, 619
23, 675
24, 296
24, 544
24, 118
24, 296
25, 167
25, 797
25, 735
25, 536
26, 104
26, 752
26, 84
26, 246
27, 396
27, 343
27, 411
27, 737
28, 494
28, 660
28, 494
28, 165
29, 541
29, 401
29, 363
29, 277
30, 409
30, 215
30, 520
30, 99
31, 39
31, 272
31, 87
31, 172
32, 773
32, 167
32, 167
32, 167
33, 564
33, 193
33, 759
34, 191
34, 798
34, 798
34, 798
35, 677
35, 677
35, 677
35, 496
36, 754
36, 209
36, 60
36, 434
37, 575
37, 575
37, 280
37, 453
38, 136
38, 337
38, 136
38, 337
39, 286
39, 286
39, 577
40, 225
40, 150
40, 685
40, 563
41, 431
41, 431
41, 431
41, 461
42, 313
42, 537
42, 313
42, 379
43, 501
43, 815
43, 240
43, 815
44, 560
44, 168
44, 724
44, 538
45, 106
45, 50
45, 106
45, 106
46, 363
46, 405
46, 584
46, 817
47, 300
47, 300
47, 389
47, 515
48, 109
48, 793
48, 793
48, 793
49, 699
49, 627
49, 225
49, 574
50, 366
50, 366
50, 62
51, 260
51, 177
51, 778
51, 773
52, 477
52, 316
52, 238
52, 58
53, 180
53, 180
53, 688
53, 180
54, 312
54, 79
54, 356
54, 338
55, 173
55, 306
55, 244
55, 306
56, 60
56, 103
56, 187
56, 317
57, 285
57, 125
57, 430
57, 392
58, 497
58, 219
58, 316
59, 104
59, 607
59, 643
59, 326
60, 567
60, 513
61, 544
61, 767
61, 801
61, 169
62, 223
62, 353
62, 506
63, 77
63, 532
63, 77
63, 77
64, 443
64, 213
65, 649
65, 690
65, 672
65, 156
66, 769
66, 800
66, 769
66, 683
67, 556
67, 157
67, 157
67, 157
68, 694
68, 694
68, 694
68, 305
69, 184
69, 225
69, 201
69, 557
70, 618
70, 489
70, 808
70, 772
71, 351
71, 749
71, 749
71, 290
72, 537
72, 87
72, 282
72, 172
73, 141
73, 608
73, 587
73, 746
74, 791
74, 703
74, 791
74, 791
75, 440
75, 440
75, 345
75, 518
76, 398
76, 320
76, 637
77, 641
78, 619
78, 775
78, 675
78, 775
79, 349
79, 744
80, 702
80, 385
80, 702
80, 702
81, 587
81, 368
81, 528
81, 301
82, 777
82, 352
82, 641
82, 777
83, 347
83, 107
83, 460
83, 701
84, 377
84, 601
84, 246
85, 92
85, 629
85, 97
85, 92
86, 226
86, 549
86, 653
87, 669
87, 577
88, 651
88, 699
88, 297
88, 297
89, 245
89, 782
90, 432
90, 721
90, 464
90, 569
91, 746
91, 179
91, 554
91, 365
92, 720
92, 585
93, 594
93, 136
93, 471
93, 321
94, 700
94, 386
94, 386
94, 386
95, 546
95, 263
95, 698
95, 698
96, 310
96, 239
96, 790
97, 262
97, 621
97, 816
98, 554
98, 159
98, 261
98, 373
99, 565
99, 673
99, 565
100, 401
100, 505
100, 351
100, 346
101, 224
101, 292
101, 146
101, 319
102, 515
102, 695
102, 789
102, 713
103, 293
103, 465
104, 607
104, 326
105, 137
105, 129
105, 694
105, 367
106, 366
107, 460
107, 309
107, 708
108, 612
108, 454
108, 552
108, 331
109, 130
109, 349
109, 349
110, 467
110, 668
110, 467
110, 668
111, 337
111, 359
111, 359
111, 337
112, 780
112, 376
112, 780
112, 780
113, 472
113, 472
