0, 370
1, 201
2, 556
3, 844
4, 214
5, 992
5, 844
6, 205
7, 207
8, 253
9, 770
10, 420
11, 965
12, 510
13, 369
14, 18
15, 952
15, 809
16, 988
17, 958
17, 782
18, 261
18, 753
18, 292
18, 776
18, 628
18, 974
19, 518
20, 145
20, 798
20, 436
20, 633
20, 478
20, 122
20, 1010
20, 780
20, 643
20, 830
20, 302
20, 33
20, 133
20, 786
20, 199
21, 247
21, 461
21, 907
22, 806
23, 345
23, 129
23, 457
24, 312
24, 492
25, 1007
26, 859
27, 642
28, 212
28, 518
29, 624
29, 698
30, 434
31, 892
31, 219
32, 696
32, 843
34, 1031
35, 266
36, 171
37, 806
38, 484
39, 173
40, 257
40, 717
40, 251
40, 393
41, 539
41, 636
41, 106
42, 868
43, 545
43, 141
44, 89
45, 824
45, 944
45, 625
46, 258
47, 795
47, 551
47, 750
48, 319
48, 581
49, 208
50, 409
51, 988
52, 952
53, 833
53, 806
53, 282
53, 113
53, 766
53, 431
54, 546
54, 518
55, 668
55, 458
55, 166
56, 645
57, 799
57, 968
58, 464
59, 806
59, 681
60, 471
61, 614
61, 941
61, 230
61, 341
61, 533
61, 561
61, 765
62, 744
62, 253
62, 740
63, 660
63, 203
63, 685
64, 988
65, 473
65, 988
65, 980
66, 1028
66, 889
66, 903
66, 803
67, 490
68, 169
69, 93
70, 954
70, 951
71, 840
72, 465
73, 952
74, 178
74, 623
74, 931
74, 201
74, 702
74, 867
74, 777
74, 964
75, 631
75, 475
76, 850
76, 772
77, 929
78, 98
79, 717
80, 717
80, 131
80, 244
80, 474
81, 352
81, 281
81, 256
81, 722
81, 267
81, 893
81, 378
82, 929
83, 672
84, 321
84, 123
84, 323
85, 225
86, 262
86, 615
86, 356
87, 758
87, 122
88, 944
89, 453
89, 169
89, 966
90, 577
91, 650
91, 531
91, 782
92, 98
93, 219
94, 208
95, 482
96, 518
97, 623
98, 309
99, 128
100, 222
101, 572
101, 1016
101, 875
101, 676
101, 471
101, 374
101, 735
101, 893
102, 713
102, 971
103, 910
104, 625
105, 661
106, 847
107, 664
108, 827
109, 412
110, 889
110, 319
111, 359
112, 921
112, 1031
112, 729
113, 625
113, 444
113, 764
114, 917
114, 509
114, 919
114, 417
115, 199
116, 621
117, 169
118, 649
119, 834
120, 631
121, 423
122, 651
122, 398
122, 867
122, 394
122, 891
122, 277
122, 358
122, 938
124, 128
125, 609
125, 346
126, 988
127, 694
128, 607
