kappa_200,value_200,error_200,kappa_400,value_400,error_400,kappa_800,value_800,error_800,kappa_1600,value_1600,error_1600,kappa_3200,value_3200,error_3200,kappa_6400,value_6400,error_6400
-4.0,1.5215193926224577,0.04556127266524762,-4.5,1.7581757330229588,0.05492211007687495,-4.0,2.784684153828519,0.03512417701211861,-3.2,5.578529713049482,0.05697167232478311,-2.95,8.62925823983597,0.06065498836314672,-2.7,13.434020653962577,0.09268171424495542
-2.0,3.0634610882764512,0.05038339471636052,-2.5,3.7121109529178513,0.05355751579173817,-2.4,5.359800363445788,0.06835848885334765,-2.0,8.783651698679565,0.06274525719622115,-1.95,12.948321505623085,0.09299676199965783,-1.9,18.349651249004598,0.13049709234676068
-1.0,4.316780069567699,0.06802965340297178,-1.5,5.3467493416890495,0.07629790057994013,-1.6,6.958488143679242,0.06949537091710348,-1.4,10.687915300157758,0.07538788234418677,-1.45,15.253000004947063,0.10930879899383446,-1.5,20.703832709643084,0.14563475780193905
-0.5,4.895745559407499,0.07056705592630876,-1.0,6.066681812393104,0.0891872171271376,-1.2,8.205657930489622,0.10116617197703909,-1.1,11.812714320255155,0.07983659002367799,-1.2,16.183671345891305,0.11229762466314122,-1.3,22.799370510818253,0.15841541443668664
0.0,5.559778059707718,0.09621489010771289,-0.5,6.678832067792914,0.08208978929133037,-0.8,8.89597288571398,0.0866856696677818,-0.8,12.882916141651751,0.12759061605688263,-0.95,17.844194381291402,0.13031386923945862,-1.1,24.047323184405236,0.16469052629843106
0.5,5.9211070198767795,0.09228385325487778,0.0,7.667519776691325,0.12367146037094488,-0.4,9.968265226766547,0.11913546256970317,-0.5,13.829362469637985,0.14093952863657483,-0.7,18.9374755019733,0.13386268031520893,-0.9,25.458715921696406,0.1820035220569335
1.0,5.613970511722577,0.057375675989688193,0.5,7.512140787812858,0.08834176106914625,0.0,10.4174221028202,0.12461086988752001,-0.2,14.215086129087144,0.14090297552877637,-0.45,19.614361553665614,0.1336223417008322,-0.7,26.67746926690477,0.19216890462693825
1.5,5.705768692265483,0.05522988029521252,1.0,7.235311106834402,0.06968862279463099,0.4,10.48251255887417,0.13084205416743,0.1,14.540535169872621,0.14459122216038495,-0.2,19.874949633201396,0.14206227404128868,-0.5,27.28959780951087,0.1898658025061547
2.0,5.404451920413022,0.03829679473982625,1.5,6.686872768098827,0.04878100973730031,0.8,9.933996959409589,0.10050033410180378,0.4,14.377817294464945,0.14062191731567045,0.05,20.166411579792786,0.14566835581625617,-0.3,28.336705025905403,0.19279900258281774
3.0,5.108354777112969,0.03503112819696321,2.5,5.832804625647947,0.043620353900941426,1.6,8.38368836092166,0.059660482603745686,1.0,13.118934789265495,0.09298145980142698,0.55,19.993038043204432,0.14274990745034763,0.1,28.99865845550828,0.2082269708861166
5.0,5.037214617535202,0.035215672099637677,4.5,5.19648793981963,0.036837104717762484,3.2,6.18287283887144,0.04421608201453688,2.2,9.389254907646936,0.06412482842089207,1.55,15.67944954626301,0.10773006401405287,0.9,26.222673422443833,0.18103177286667652
