0, 280
0, 289
1, 88
1, 206
1, 59
1, 97
2, 68
2, 7
3, 215
3, 336
3, 268
4, 131
4, 319
5, 247
6, 299
6, 82
7, 109
7, 195
8, 295
8, 122
9, 224
10, 25
10, 253
10, 206
11, 31
12, 392
12, 59
13, 292
13, 176
14, 146
15, 222
16, 336
16, 20
17, 71
17, 382
18, 31
18, 132
19, 149
19, 193
20, 328
21, 30
21, 23
22, 204
22, 321
23, 31
23, 384
24, 35
24, 79
25, 218
25, 38
26, 91
26, 376
27, 136
27, 262
28, 297
28, 210
29, 344
30, 318
30, 141
32, 221
32, 82
33, 339
33, 56
33, 396
34, 382
34, 44
34, 278
35, 320
36, 214
36, 183
37, 381
37, 220
38, 118
38, 126
39, 260
39, 67
39, 171
40, 331
40, 269
41, 310
41, 166
42, 159
42, 347
42, 111
42, 99
43, 118
43, 202
44, 311
45, 344
45, 216
46, 197
47, 168
48, 261
49, 147
50, 373
51, 230
51, 139
52, 293
52, 401
53, 312
53, 95
54, 338
55, 107
56, 234
56, 209
56, 114
57, 309
57, 268
58, 244
58, 287
60, 242
60, 152
60, 277
61, 243
61, 67
61, 113
62, 305
62, 216
63, 273
64, 377
64, 295
64, 207
64, 155
65, 315
66, 291
66, 124
66, 77
67, 205
69, 200
69, 304
70, 304
72, 171
72, 365
73, 308
74, 251
74, 84
75, 315
75, 264
76, 251
76, 293
77, 275
78, 333
78, 80
78, 207
79, 282
81, 397
81, 301
83, 90
83, 196
85, 248
85, 356
86, 264
86, 93
87, 294
88, 134
88, 386
89, 337
89, 213
90, 223
90, 193
91, 120
91, 375
92, 345
92, 254
93, 190
93, 98
94, 374
94, 258
95, 377
95, 143
96, 177
96, 98
96, 302
98, 168
100, 259
100, 383
101, 347
102, 358
103, 190
103, 307
104, 177
105, 332
105, 326
105, 246
106, 347
107, 317
108, 399
108, 184
109, 193
110, 334
110, 284
111, 368
111, 320
112, 387
112, 268
112, 172
113, 372
114, 357
115, 148
116, 181
117, 377
119, 360
120, 156
121, 167
121, 133
123, 298
123, 189
124, 211
124, 376
125, 353
125, 185
125, 293
126, 145
127, 358
127, 168
128, 186
128, 391
129, 205
130, 336
130, 346
131, 378
133, 321
134, 362
135, 201
136, 205
136, 263
137, 274
138, 289
140, 294
140, 253
140, 262
141, 220
141, 192
142, 256
144, 329
145, 338
145, 228
146, 384
147, 225
147, 223
148, 324
149, 163
150, 320
151, 347
152, 221
152, 179
153, 266
153, 339
154, 354
154, 273
155, 330
155, 209
156, 359
157, 260
158, 248
159, 400
159, 290
160, 269
160, 340
161, 178
161, 391
162, 197
162, 225
164, 349
164, 318
165, 357
165, 239
166, 335
166, 174
167, 389
169, 258
169, 256
170, 182
171, 366
172, 391
172, 287
173, 250
173, 305
174, 303
175, 230
175, 319
176, 298
176, 344
180, 344
180, 378
181, 287
182, 381
182, 307
185, 325
185, 345
186, 327
187, 265
188, 398
188, 315
189, 202
191, 236
191, 270
191, 385
192, 194
193, 394
194, 288
195, 219
196, 283
198, 387
199, 233
200, 382
200, 395
201, 274
203, 207
204, 370
204, 367
206, 303
206, 252
207, 306
208, 263
209, 399
210, 327
210, 240
212, 322
214, 329
217, 238
217, 317
218, 279
219, 272
220, 240
221, 386
222, 281
223, 390
224, 369
224, 301
226, 357
226, 380
227, 285
228, 390
229, 286
229, 249
230, 301
231, 234
231, 284
232, 269
232, 317
233, 300
234, 337
235, 247
236, 342
236, 265
237, 314
238, 300
239, 373
241, 381
243, 296
245, 333
245, 374
246, 276
246, 248
247, 353
249, 383
249, 291
250, 285
252, 278
252, 306
255, 363
257, 356
260, 329
261, 366
264, 316
267, 364
269, 388
271, 330
272, 332
273, 395
274, 351
277, 324
279, 385
280, 348
281, 379
282, 312
285, 360
289, 339
291, 361
296, 364
299, 350
308, 376
309, 313
313, 314
322, 368
323, 325
327, 343
330, 359
330, 401
331, 361
340, 393
341, 397
351, 367
352, 371
352, 394
355, 395
358, 393
363, 397
369, 379
389, 400
