0, 337
0, 55
0, 392
0, 55
1, 1570
1, 1570
1, 1156
1, 964
2, 416
2, 449
2, 906
2, 416
3, 720
3, 804
3, 115
3, 390
4, 1123
4, 224
4, 1165
4, 955
5, 1350
5, 1278
5, 1350
5, 358
6, 1034
6, 796
6, 1384
6, 1118
7, 570
7, 1453
7, 1204
7, 463
8, 965
8, 986
8, 1546
8, 976
9, 80
9, 1491
9, 411
9, 1491
10, 653
10, 939
10, 268
10, 802
11, 993
11, 578
11, 958
11, 1467
12, 19
12, 19
12, 997
12, 999
13, 344
13, 1570
13, 1472
13, 29
14, 880
14, 1433
14, 1196
14, 1065
15, 1516
15, 354
15, 112
15, 846
16, 780
16, 780
16, 898
16, 1117
17, 438
17, 94
17, 1446
17, 148
18, 1530
18, 543
18, 1180
18, 642
19, 1454
19, 21
20, 163
20, 163
20, 401
20, 1337
21, 1006
21, 305
21, 797
22, 1579
22, 1579
22, 916
22, 516
23, 1460
23, 482
23, 1460
23, 719
24, 1178
24, 229
24, 91
24, 229
25, 405
25, 405
25, 815
25, 399
26, 1121
26, 1121
26, 304
26, 730
27, 280
27, 493
27, 187
27, 1198
28, 537
28, 1244
28, 599
28, 357
29, 1054
29, 257
29, 524
30, 1584
30, 1250
30, 1315
30, 247
31, 216
31, 1084
31, 411
31, 216
32, 1135
32, 1135
32, 1046
32, 1071
33, 507
33, 954
33, 1208
33, 421
34, 809
34, 131
34, 303
34, 370
35, 42
35, 745
35, 42
35, 612
36, 913
36, 739
36, 349
36, 739
37, 653
37, 255
37, 953
37, 653
38, 160
38, 201
38, 1451
38, 1416
39, 1489
39, 296
39, 762
39, 301
40, 541
40, 998
40, 383
40, 153
41, 242
41, 511
41, 1380
41, 920
42, 1499
42, 1499
43, 1397
43, 1494
43, 1575
43, 751
44, 879
44, 879
44, 1254
44, 879
45, 450
45, 1061
45, 249
45, 556
46, 429
46, 236
46, 429
46, 429
47, 1300
47, 553
47, 659
47, 130
48, 1190
48, 73
48, 519
48, 1208
49, 1534
49, 73
49, 1343
49, 231
50, 1186
50, 1186
50, 1186
50, 540
51, 586
51, 293
51, 858
51, 1067
52, 136
52, 270
52, 199
52, 857
53, 993
53, 967
53, 1507
53, 993
54, 381
54, 1448
54, 381
54, 1432
55, 1167
55, 700
56, 885
56, 1314
56, 1585
56, 885
57, 593
57, 432
57, 725
57, 1071
58, 1578
