0, 95
0, 158
0, 23
1, 138
1, 114
1, 44
2, 82
3, 96
3, 118
3, 75
4, 184
4, 12
5, 109
5, 99
6, 31
6, 167
7, 110
7, 111
8, 140
9, 148
9, 81
10, 124
10, 77
11, 126
13, 198
14, 24
15, 59
15, 61
16, 112
16, 65
17, 23
18, 33
18, 26
19, 33
20, 157
20, 102
20, 54
21, 173
21, 189
22, 37
22, 62
22, 196
24, 172
24, 146
25, 160
26, 67
26, 117
27, 105
28, 172
28, 136
29, 49
29, 31
29, 150
30, 161
30, 95
32, 154
32, 148
33, 58
33, 182
34, 126
34, 168
35, 128
36, 176
36, 78
37, 89
38, 91
39, 121
39, 112
40, 177
41, 113
41, 159
42, 115
42, 124
43, 72
43, 83
44, 95
45, 75
46, 162
47, 98
48, 55
49, 179
50, 188
50, 105
51, 55
51, 80
52, 79
52, 194
53, 73
56, 59
57, 110
57, 125
58, 99
60, 176
60, 103
61, 116
62, 147
62, 186
63, 140
64, 100
64, 104
65, 72
66, 80
66, 115
66, 131
66, 142
67, 111
67, 87
68, 120
69, 119
69, 128
70, 111
71, 72
71, 103
72, 141
73, 168
74, 131
74, 190
76, 118
77, 185
78, 126
79, 174
81, 165
82, 195
83, 116
84, 184
84, 158
85, 86
85, 143
85, 174
88, 90
88, 191
89, 201
90, 158
90, 149
91, 146
92, 137
92, 135
93, 169
93, 120
93, 188
94, 101
94, 199
96, 203
97, 155
97, 175
98, 159
99, 181
101, 195
102, 139
102, 127
104, 151
105, 198
105, 138
106, 168
107, 202
107, 145
108, 190
108, 118
109, 155
113, 135
114, 166
115, 130
116, 167
117, 129
119, 157
120, 170
122, 187
122, 199
123, 164
123, 183
123, 133
127, 171
128, 162
129, 130
130, 171
131, 156
131, 140
132, 145
133, 200
134, 200
135, 153
136, 191
137, 196
142, 178
143, 177
144, 203
145, 163
147, 180
149, 173
150, 155
151, 197
152, 187
156, 192
157, 197
158, 163
160, 181
160, 170
164, 174
165, 181
172, 180
183, 189
187, 201
191, 193
