0, 163
0, 113
0, 20
0, 122
0, 56
0, 153
0, 20
0, 23
1, 198
1, 171
1, 100
1, 52
1, 99
1, 228
1, 76
1, 164
1, 164
1, 120
1, 127
2, 57
2, 151
2, 118
2, 4
3, 36
3, 213
3, 89
4, 118
4, 151
5, 186
5, 18
5, 64
5, 212
5, 36
5, 189
5, 178
6, 10
6, 115
6, 86
6, 15
7, 96
7, 172
7, 26
7, 200
7, 100
8, 91
8, 31
8, 230
9, 83
9, 211
9, 66
10, 15
10, 86
10, 115
10, 109
10, 86
11, 149
11, 171
11, 112
12, 135
12, 68
12, 120
12, 228
13, 33
13, 37
13, 83
13, 84
14, 120
14, 76
14, 99
15, 86
15, 165
15, 115
15, 46
15, 109
15, 86
15, 220
15, 220
15, 220
16, 24
16, 140
16, 140
16, 89
17, 18
17, 89
17, 189
18, 170
18, 212
18, 130
18, 189
18, 75
18, 119
18, 189
18, 36
18, 189
18, 223
18, 89
18, 212
18, 53
18, 108
18, 36
18, 189
19, 67
19, 40
19, 174
20, 153
20, 23
20, 122
20, 113
20, 56
20, 126
20, 56
21, 155
21, 41
21, 40
22, 197
22, 73
22, 36
22, 38
22, 89
23, 122
23, 126
23, 56
23, 163
23, 56
23, 113
23, 153
23, 56
24, 177
24, 86
24, 95
24, 119
24, 213
24, 89
24, 183
24, 65
24, 36
24, 125
24, 183
24, 174
24, 140
24, 40
24, 40
24, 196
24, 36
24, 213
24, 140
24, 32
24, 36
24, 89
25, 35
25, 73
25, 38
25, 36
26, 96
26, 100
26, 100
26, 200
26, 96
26, 171
26, 172
27, 173
27, 81
27, 83
27, 84
28, 227
28, 75
28, 193
29, 47
29, 216
29, 169
29, 224
30, 225
30, 136
30, 114
31, 190
31, 233
31, 233
31, 104
31, 58
31, 91
31, 99
31, 99
31, 50
31, 230
31, 99
32, 36
32, 174
33, 211
33, 83
33, 231
33, 84
33, 66
33, 37
33, 83
34, 155
34, 45
34, 165
35, 36
35, 73
36, 193
36, 221
36, 75
36, 63
36, 174
36, 67
36, 124
36, 89
36, 40
36, 99
36, 189
36, 38
36, 89
36, 165
36, 86
36, 197
36, 116
36, 44
36, 178
36, 211
36, 140
36, 164
36, 89
36, 213
36, 119
36, 89
36, 89
36, 65
36, 182
36, 215
36, 144
36, 40
36, 74
36, 65
36, 140
36, 227
36, 73
36, 119
36, 111
36, 105
36, 99
36, 119
36, 40
36, 181
36, 44
36, 183
36, 125
36, 119
36, 40
36, 192
36, 40
36, 99
36, 63
36, 159
36, 229
36, 221
36, 69
36, 183
36, 142
36, 94
36, 89
36, 64
36, 84
36, 196
36, 159
36, 226
36, 85
36, 212
36, 205
36, 124
36, 211
36, 140
36, 71
36, 89
36, 49
36, 174
36, 138
37, 84
38, 73
39, 54
39, 51
39, 113
39, 163
39, 165
39, 132
39, 150
39, 165
39, 163
39, 110
39, 51
39, 113
40, 125
40, 41
40, 174
40, 140
40, 65
40, 221
40, 165
40, 177
40, 44
40, 155
40, 86
40, 49
40, 67
40, 121
40, 121
40, 86
40, 86
40, 65
40, 211
40, 86
40, 217
40, 116
40, 116
41, 155
41, 116
41, 86
42, 59
42, 171
42, 120
43, 44
43, 101
43, 175
44, 155
44, 175
44, 109
44, 155
44, 151
44, 155
44, 101
44, 165
44, 145
44, 155
44, 57
44, 118
44, 165
44, 65
44, 151
44, 116
44, 102
44, 86
45, 155
45, 57
45, 151
45, 165
45, 165
46, 86
46, 220
46, 115
46, 86
47, 91
47, 216
47, 99
47, 167
47, 169
48, 180
48, 210
48, 163
48, 88
48, 157
49, 86
49, 217
49, 86
49, 65
50, 58
50, 91
50, 99
51, 88
51, 110
51, 163
51, 232
51, 113
51, 157
51, 82
51, 165
51, 163
51, 79
52, 99
52, 120
53, 130
53, 170
53, 89
53, 189
53, 223
54, 163
54, 202
54, 165
54, 113
54, 206
55, 120
55, 148
55, 120
55, 204
55, 214
55, 199
55, 228
56, 113
56, 122
56, 163
56, 150
57, 61
57, 165
57, 155
57, 165
57, 155
57, 208
57, 165
57, 155
57, 155
57, 118
57, 118
57, 152
57, 155
57, 158
57, 155
57, 188
57, 155
57, 151
57, 155
57, 165
58, 99
59, 179
59, 93
59, 120
59, 228
59, 228
59, 171
59, 228
59, 60
59, 100
59, 120
59, 120
59, 194
59, 194
60, 120
